user_id,exercise1,exercise2,exercise3,date,time,user_mbti
a275,피구,헬스,테니스,"월, 화, 수, 목, 금, 토, 일","오전, 늦은 오후",INFJ
a276,스키,풋살,헬스,"월, 수, 목","늦은 오후, 저녁, 밤",ESFP
a277,클라이밍,서핑,야구,월,오후,INTJ
a278,사이클,러닝,수영,금,"이른 오전, 오전, 밤",INTJ
a279,마라톤,요가,유도,"월, 화, 목, 토, 일","이른 오전, 오전, 오후, 저녁, 밤",ISTP
a280,스쿼시,필라테스,마라톤,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a281,야구,탁구,농구,"월, 수, 금, 일","오전, 저녁",INFJ
a282,수영,헬스,테니스,일,"이른 오전, 오전, 오후, 저녁, 밤",INTP
a283,보드,태권도,피구,금,오전,INFJ
a284,등산,요가,서핑,수,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFJ
a285,무에타이,주짓수,골프/스크린골프,"월, 화, 수, 목, 금, 토","오후, 늦은 오후, 저녁, 밤",INTP
a286,배구,스노보드,스쿼시,"월, 화, 수, 목, 일","오전, 오후, 늦은 오후, 저녁",ENTP
a287,스키,스쿼시,헬스,"월, 화, 수, 토, 일","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFJ
a288,배구,족구,스키,월,"이른 오전, 오전, 오후, 저녁, 밤",INTP
a289,풋살,마라톤,수영,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후",INFP
a290,풋살,마라톤,복싱,토,오전,INTP
a291,풋살,발야구,인라인스케이트,"월, 화, 수, 목, 금, 토, 일","오전, 늦은 오후, 저녁",ISFJ
a292,러닝,피구,복싱,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ENTP
a293,배드민턴,탁구,크로스핏,화,"이른 오전, 오전, 늦은 오후, 저녁, 밤",ISTP
a294,스노보드,헬스,보드,"금, 일","이른 오전, 오전, 오후, 저녁",ISTJ
a295,아이스스케이트,헬스,무에타이,"월, 화, 수, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESFP
a296,풋살,무에타이,사이클,"월, 화, 수, 금","이른 오전, 오후",ISFJ
a297,농구,스노보드,수영,수,"오전, 오후, 늦은 오후, 저녁, 밤",ENTJ
a298,사이클,발야구,유도,"월, 화, 수, 목, 금, 토","오후, 저녁, 밤",ISFP
a299,발야구,볼링,러닝,"화, 수, 목, 금, 토, 일",밤,INTJ
a300,필라테스,클라이밍,배구,일,"이른 오전, 오전, 오후, 저녁, 밤",ESFP
a301,수영,복싱,마라톤,"월, 화, 목, 토, 일","이른 오전, 늦은 오후, 저녁",ISTJ
a302,인라인스케이트,아이스스케이트,등산,"수, 토","이른 오전, 오전, 오후, 밤",ISTP
a303,배구,골프/스크린골프,족구,"월, 수, 목, 금, 일","이른 오전, 늦은 오후, 저녁, 밤",ENTP
a304,스쿼시,보드,유도,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후",ENFP
a305,배구,클라이밍,피구,"월, 토, 일",늦은 오후,INTP
a306,요가,보드,주짓수,금,오전,ESTP
a307,필라테스,수영,탁구,수,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a308,복싱,크로스핏,축구,"화, 수, 금, 토",늦은 오후,ESTJ
a309,태권도,등산,야구,"수, 금, 토","이른 오전, 오전, 늦은 오후, 저녁, 밤",ESFJ
a310,족구,볼링,농구,"월, 토","이른 오전, 오전, 저녁, 밤",ESFP
a311,야구,러닝,헬스,"수, 목, 금, 토, 일","오전, 오후, 늦은 오후, 저녁",ISTP
a312,무에타이,발야구,골프/스크린골프,"화, 목, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a313,인라인스케이트,풋살,발야구,수,"오후, 늦은 오후, 밤",ENTJ
a314,러닝,요가,인라인스케이트,"월, 화, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ENFJ
a315,태권도,마라톤,서핑,"화, 수, 목, 금, 토, 일","이른 오전, 밤",ISFJ
a316,필라테스,크로스핏,등산,"월, 목, 금, 일","이른 오전, 오전, 오후",ESTP
a317,크로스핏,스키,피구,"월, 화, 수, 목, 토, 일","오전, 오후, 밤",ENTP
a318,야구,러닝,클라이밍,"월, 화, 수, 목, 금, 토",이른 오전,ESFJ
a319,크로스핏,복싱,태권도,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 밤",ISFJ
a320,골프/스크린골프,스키,유도,"월, 수, 목, 금, 토, 일","이른 오전, 오후, 저녁",ENFP
a321,수영,클라이밍,크로스핏,목,"오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a322,필라테스,스노보드,등산,"월, 화, 수, 금","이른 오전, 오전, 오후, 늦은 오후",ENTP
a323,클라이밍,헬스,주짓수,"화, 목, 토, 일","이른 오전, 오전, 늦은 오후, 밤",ENTJ
a324,스쿼시,피구,서핑,"화, 목","이른 오전, 오후, 늦은 오후",INTP
a325,러닝,태권도,유도,"월, 화, 수, 토, 일","오후, 저녁, 밤",ENFP
a326,인라인스케이트,등산,서핑,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 밤",ENTJ
a327,스키,스노보드,테니스,"월, 수, 목, 금, 토, 일","오전, 저녁, 밤",ESTJ
a328,헬스,스노보드,탁구,"화, 수, 목","이른 오전, 늦은 오후, 밤",INFP
a329,등산,사이클,축구,"월, 화, 수, 금, 토, 일",늦은 오후,INFJ
a330,야구,무에타이,족구,"월, 화, 수, 목, 금, 토, 일",이른 오전,INFP
a331,유도,크로스핏,발야구,"수, 일","오후, 늦은 오후",INFJ
a332,야구,크로스핏,사이클,"토, 일","오후, 저녁",ESFP
a333,수영,태권도,배드민턴,"월, 목, 금","오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a334,크로스핏,피구,풋살,"수, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a335,발야구,인라인스케이트,주짓수,"월, 수, 목, 토","이른 오전, 오후, 늦은 오후, 저녁",ISTP
a336,크로스핏,스키,테니스,"월, 금, 토, 일","이른 오전, 오전, 늦은 오후, 저녁",ESTP
a337,복싱,배구,등산,"금, 토, 일",늦은 오후,ENTP
a338,족구,필라테스,서핑,"월, 화, 토, 일",오후,INTJ
a339,유도,족구,농구,"월, 화, 수, 목, 토, 일","이른 오전, 늦은 오후",ESFP
a340,스쿼시,배드민턴,등산,화,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a341,크로스핏,족구,배구,"월, 화, 수, 목, 금, 토, 일",오전,ISTP
a342,축구,인라인스케이트,유도,"월, 수, 금, 일","이른 오전, 오전",ENTP
a343,유도,필라테스,피구,"월, 수, 금, 토, 일","이른 오전, 늦은 오후, 저녁",ESTP
a344,주짓수,러닝,족구,"수, 목, 금, 토, 일","오전, 오후, 늦은 오후, 밤",ENFP
a345,태권도,인라인스케이트,수영,"화, 목, 금, 토, 일","오전, 늦은 오후",ESFP
a346,보드,스키,아이스스케이트,"월, 목",이른 오전,ESTJ
a347,필라테스,피구,농구,토,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a348,골프/스크린골프,서핑,사이클,"월, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a349,요가,풋살,발야구,"목, 토","이른 오전, 오전, 오후, 저녁, 밤",ESTP
a350,볼링,배드민턴,필라테스,"월, 화, 수, 목, 금, 일","오후, 밤",INTP
a351,요가,족구,테니스,"수, 목","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFP
a352,인라인스케이트,야구,수영,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a353,야구,인라인스케이트,스노보드,일,"이른 오전, 늦은 오후, 저녁, 밤",ENTP
a354,헬스,마라톤,스쿼시,"화, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFP
a355,복싱,러닝,탁구,"월, 수, 목, 금, 일","이른 오전, 늦은 오후, 저녁, 밤",ESTP
a356,크로스핏,아이스스케이트,마라톤,화,"이른 오전, 오후, 저녁, 밤",ISTP
a357,스쿼시,배드민턴,스키,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ISTP
a358,복싱,무에타이,농구,금,"이른 오전, 오후, 저녁, 밤",INFP
a359,보드,복싱,볼링,토,"이른 오전, 오전, 오후, 늦은 오후",ISFP
a360,스노보드,탁구,배구,"월, 화, 수, 목, 금, 토, 일","오전, 오후, 늦은 오후, 저녁",INFP
a361,수영,태권도,스키,"월, 화, 목, 금, 토, 일",오전,ESTP
a362,볼링,마라톤,피구,"월, 목, 토","이른 오전, 오전, 오후, 저녁",INFP
a363,볼링,인라인스케이트,족구,"월, 목, 토, 일",저녁,ISFP
a364,배드민턴,서핑,크로스핏,"화, 목","이른 오전, 오전, 오후, 늦은 오후, 밤",ESFJ
a365,보드,필라테스,태권도,"월, 수, 토, 일",늦은 오후,INTP
a366,축구,스키,서핑,"월, 화, 목, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a367,족구,배구,아이스스케이트,"수, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESTP
a368,주짓수,피구,클라이밍,"화, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a369,스쿼시,인라인스케이트,요가,"월, 화, 수, 목, 금","이른 오전, 오전, 늦은 오후",INTP
a370,스쿼시,요가,보드,월,"이른 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a371,족구,크로스핏,유도,일,"오전, 오후, 늦은 오후",ESTP
a372,필라테스,헬스,사이클,일,저녁,ENFP
a373,서핑,무에타이,요가,일,"이른 오전, 오전, 저녁, 밤",INFJ
a374,야구,아이스스케이트,볼링,"금, 토","오전, 오후, 늦은 오후, 저녁",ENFP
a375,인라인스케이트,스노보드,주짓수,"월, 화, 수, 목, 토, 일","이른 오전, 오후, 밤",ENFJ
a376,주짓수,야구,발야구,"수, 일",이른 오전,ENTJ
a377,탁구,족구,등산,"화, 수, 목, 금, 토","오전, 오후, 저녁",INTJ
a378,아이스스케이트,골프/스크린골프,등산,"월, 화, 수, 목, 금, 일",저녁,INFJ
a379,복싱,아이스스케이트,러닝,"화, 수, 목","오후, 늦은 오후",ENTP
a380,필라테스,볼링,인라인스케이트,"화, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a381,배드민턴,스쿼시,스노보드,"화, 수, 목, 일",오후,ESTJ
a382,피구,골프/스크린골프,농구,"월, 화, 수, 목, 금, 일",늦은 오후,ISTP
a383,야구,배구,복싱,"월, 화, 수, 목, 금, 토, 일",오후,ENFP
a384,스노보드,유도,서핑,"월, 수, 토","이른 오전, 오후, 저녁",ESTP
a385,배드민턴,클라이밍,스쿼시,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFJ
a386,무에타이,스노보드,피구,"월, 화, 수, 목, 금, 토","이른 오전, 밤",INFP
a387,복싱,골프/스크린골프,스키,화,"이른 오전, 오전, 늦은 오후, 밤",ESFP
a388,복싱,태권도,발야구,"월, 화, 수, 목, 금, 일","오전, 늦은 오후, 저녁, 밤",ISFP
a389,스노보드,클라이밍,아이스스케이트,"화, 목, 토","이른 오전, 오전, 오후, 늦은 오후, 밤",ENFJ
a390,스노보드,클라이밍,복싱,"월, 수, 일","이른 오전, 늦은 오후, 저녁, 밤",ENFJ
a391,인라인스케이트,복싱,풋살,"월, 화, 목, 일","이른 오전, 오후",ISTJ
a392,복싱,스노보드,수영,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ISFP
a393,야구,러닝,축구,"월, 화, 수, 목, 금, 일","이른 오전, 오전, 오후, 저녁, 밤",ESTJ
a394,무에타이,아이스스케이트,볼링,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 밤",ISFP
a395,배드민턴,인라인스케이트,무에타이,토,"이른 오전, 오전, 오후, 저녁",ESFJ
a396,보드,필라테스,마라톤,"화, 금, 일","오후, 저녁, 밤",ISTJ
a397,스노보드,탁구,무에타이,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESFP
a398,헬스,피구,등산,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",INFP
a399,주짓수,필라테스,보드,"월, 수, 목, 금, 일","이른 오전, 저녁",ISFJ
a400,스쿼시,주짓수,발야구,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 밤",INFJ
a401,풋살,배드민턴,요가,수,"오전, 오후, 저녁, 밤",ENFJ
a402,농구,주짓수,크로스핏,"월, 화, 수, 목, 금","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a403,족구,수영,크로스핏,"월, 수, 목","오전, 저녁",INTP
a404,볼링,요가,농구,"월, 금","오전, 늦은 오후, 저녁, 밤",ESFP
a405,서핑,농구,보드,"월, 화","오후, 밤",ENTP
a406,헬스,볼링,아이스스케이트,일,"이른 오전, 오전, 늦은 오후, 저녁, 밤",INTP
a407,축구,야구,복싱,"금, 일",오전,ESFP
a408,족구,사이클,크로스핏,"수, 목","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFP
a409,마라톤,러닝,서핑,금,"오전, 오후, 저녁, 밤",ISTP
a410,배드민턴,서핑,클라이밍,"수, 금",밤,ENTP
a411,필라테스,탁구,러닝,"월, 화, 수, 목, 금",오후,ENTJ
a412,볼링,스키,축구,"월, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a413,스노보드,유도,배드민턴,"월, 화, 수, 목, 금","이른 오전, 오전, 늦은 오후",ESFJ
a414,태권도,탁구,서핑,"월, 수, 목",오전,ENTP
a415,피구,태권도,유도,"월, 수, 목, 토","이른 오전, 오전, 오후, 저녁, 밤",ESTJ
a416,배구,발야구,무에타이,"월, 화, 금","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a417,보드,족구,태권도,"수, 목, 토","이른 오전, 오전, 오후, 저녁, 밤",ISFJ
a418,스키,스쿼시,족구,"월, 금","이른 오전, 오전, 늦은 오후, 저녁, 밤",ISFP
a419,스노보드,주짓수,마라톤,"수, 금",저녁,ISFP
a420,수영,요가,크로스핏,"화, 목, 토, 일","이른 오전, 오전, 밤",ENTP
a421,축구,발야구,수영,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a422,인라인스케이트,러닝,마라톤,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESFP
a423,인라인스케이트,볼링,클라이밍,"월, 화, 목, 금, 일","이른 오전, 오전, 늦은 오후, 밤",ESTP
a424,스쿼시,풋살,요가,"월, 화, 수, 목, 금, 토, 일","이른 오전, 저녁",ENFP
a425,탁구,서핑,헬스,"월, 수, 목, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a426,요가,태권도,농구,"화, 수, 목, 금, 토",밤,ISTP
a427,복싱,태권도,마라톤,"월, 금","오후, 저녁",ISFP
a428,헬스,배드민턴,피구,"월, 수, 목, 금, 토, 일",이른 오전,ESTP
a429,무에타이,풋살,유도,"화, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ENFJ
a430,마라톤,서핑,풋살,"월, 수, 목, 금, 일","이른 오전, 오전, 늦은 오후, 저녁",ESTP
a431,크로스핏,스노보드,농구,"월, 화, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTJ
a432,배구,보드,농구,"월, 수, 금, 토","이른 오전, 오후, 늦은 오후, 밤",ESFJ
a433,볼링,피구,축구,"목, 금",늦은 오후,ENTJ
a434,아이스스케이트,복싱,수영,목,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a435,골프/스크린골프,보드,유도,"수, 금, 토, 일",이른 오전,ESTJ
a436,헬스,풋살,러닝,"화, 수, 목, 금, 토, 일",저녁,INFP
a437,야구,크로스핏,복싱,"월, 화, 수, 금, 일",오후,ISTP
a438,배드민턴,주짓수,볼링,"금, 토, 일","이른 오전, 오후, 저녁",ENFJ
a439,스노보드,복싱,필라테스,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전",INTJ
a440,복싱,크로스핏,요가,"월, 화, 금, 토, 일","오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a441,필라테스,농구,골프/스크린골프,"월, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",INTJ
a442,야구,필라테스,유도,월,이른 오전,INTP
a443,태권도,헬스,스키,"목, 일",오후,INFJ
a444,서핑,배드민턴,골프/스크린골프,"월, 화, 목, 금, 토, 일","오전, 늦은 오후, 저녁",ESTP
a445,농구,야구,마라톤,"월, 화, 수, 목, 금, 토",오후,INFP
a446,크로스핏,스쿼시,주짓수,수,"오후, 저녁",ISFJ
a447,유도,복싱,스쿼시,"월, 목, 금, 토","이른 오전, 늦은 오후",ESFP
a448,골프/스크린골프,러닝,등산,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후",ENTP
a449,아이스스케이트,발야구,농구,"목, 일","오전, 늦은 오후, 밤",ENTJ
a450,축구,농구,유도,"월, 화, 목, 금, 토","오전, 오후, 늦은 오후",ENFJ
a451,보드,피구,복싱,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFP
a452,야구,사이클,탁구,"수, 금, 토, 일",오전,ESTP
a453,필라테스,야구,스키,"목, 토, 일","이른 오전, 오전, 늦은 오후, 저녁",ISFJ
a454,주짓수,발야구,클라이밍,"화, 수, 목, 토","이른 오전, 오후, 저녁, 밤",ESTP
a455,배구,족구,인라인스케이트,"월, 토, 일","이른 오전, 오전, 늦은 오후, 밤",ENFP
a456,테니스,복싱,족구,"월, 목, 금","오후, 늦은 오후",ENTJ
a457,보드,서핑,족구,"수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁",ESFP
a458,서핑,스노보드,인라인스케이트,목,"이른 오전, 늦은 오후, 저녁",ENTP
a459,요가,발야구,보드,"목, 일","오전, 오후, 밤",ENFJ
a460,보드,야구,인라인스케이트,일,오전,ESFP
a461,필라테스,크로스핏,유도,"화, 수, 목, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTJ
a462,인라인스케이트,사이클,클라이밍,화,"오후, 늦은 오후, 밤",ESFP
a463,태권도,족구,배드민턴,"월, 화, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a464,배구,볼링,스노보드,"화, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTJ
a465,야구,인라인스케이트,축구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a466,마라톤,주짓수,인라인스케이트,"월, 화, 토, 일","이른 오전, 오전, 늦은 오후, 저녁, 밤",ISTP
a467,피구,복싱,등산,"화, 목, 금, 토, 일","오전, 늦은 오후",ISFP
a468,서핑,헬스,스노보드,수,"오전, 저녁",ENTP
a469,탁구,배구,족구,"금, 일","오전, 오후, 늦은 오후, 저녁, 밤",INTP
a470,클라이밍,축구,야구,"월, 화, 수, 금, 토","오후, 늦은 오후, 저녁, 밤",ISFJ
a471,헬스,태권도,등산,"월, 화, 목, 금, 토, 일","오전, 오후, 저녁",INTP
a472,유도,스노보드,족구,수,"이른 오전, 오전, 오후, 저녁, 밤",INFJ
a473,족구,스노보드,아이스스케이트,"월, 수, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁",ESTP
a474,주짓수,무에타이,클라이밍,"월, 화, 수, 목, 금, 토, 일",늦은 오후,ISTP
a475,러닝,탁구,태권도,"화, 목, 금","이른 오전, 오전",INFJ
